"Channel","Frame","Filename","expt","Condition","id","cell","mito","cyto","mito_cell","cyto_cell","mito_cyto","tt","area_mito","area_cyto","intden_mito","intden_cyto","frac_mito","frac_mean_mito"
"TPD54",16,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",42.111,21.324,44.441,0.506376006269146,1.05532996129277,0.479827186606962,156.2294,999884,197281,21321526.416,8767364.921,0.708617880838339,0.324245419295978
"TPD54",17,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",41.713,21.956,43.533,0.526358689137679,1.04363148179225,0.504353019548389,166.459,1010248,196551,22181005.088,8556454.683,0.721627787502701,0.33526241048115
"TPD54",18,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",41.63,21.468,42.874,0.515685803507086,1.02988229642085,0.500723048934086,176.1524,1012565,198364,21737745.42,8504658.136,0.718783656852807,0.333654533586149
"TPD54",19,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",41.455,21.253,44.322,0.512676396092148,1.06915932939332,0.479513559857407,186.2748,998727,195428,21225944.931,8661759.816,0.71018986271037,0.324102173084255
"TPD54",20,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",41.575,21.237,43.746,0.510811785929044,1.05221888153939,0.485461527911123,196.1785,1006228,197609,21369264.036,8644603.314,0.711979692147204,0.326808549928443
"TPD54",21,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",41.204,21.071,43.798,0.511382390059217,1.06295505290748,0.48109502717019,206.3828,997767,196500,21023948.457,8606307,0.709543273682212,0.32482387581125
"TPD54",22,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",40.9,20.473,43.441,0.500562347188264,1.0621271393643,0.471282889436247,216.2464,1002974,199155,20533886.702,8651492.355,0.703567586423895,0.320321056419564
"TPD54",23,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",41.047,20.651,43.103,0.503106195337053,1.05008892245475,0.4791081827251,226.1728,1002336,198245,20699240.736,8544954.235,0.707806823081517,0.323916930702387
"TPD54",24,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",40.557,20.627,42.822,0.50859284463841,1.05584732598565,0.481691653822801,236.2576,999466,194577,20615985.182,8332176.294,0.712169068114811,0.325095746189853
"TPD54",25,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",40.434,20.072,43.202,0.496413909086413,1.06845723895731,0.464608119994445,246.6522,995853,195189,19988761.416,8432555.178,0.703301740082647,0.317223504124917
"TPD54",26,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",40.523,20.388,43.239,0.503121683981936,1.06702366557264,0.471518767779089,256.2656,1002130,197576,20431426.44,8542988.664,0.705154059768385,0.320430006129473
"TPD54",27,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",40.212,20.769,41.394,0.516487615637123,1.02939421068338,0.501739382519206,266.209,1018828,193961,21160038.732,8028821.634,0.724935419426234,0.334105496838956
"TPD54",28,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",39.921,20.219,41.898,0.506475288695173,1.0495228075449,0.482576733972982,276.2745,1004787,194038,20315788.353,8129804.124,0.714198108878434,0.325498655762513
"TPD54",29,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",39.72,20.009,41.811,0.503751258811682,1.05264350453172,0.478558274138385,286.4378,1004990,194314,20108844.91,8124462.654,0.712238368261201,0.323665480427046
"TPD54",30,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",39.623,19.751,42.644,0.498473109052823,1.07624359589127,0.463160116311791,296.5941,992325,193311,19599411.075,8243554.284,0.703926856291715,0.316547800304512
"TPD54",31,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",39.752,20.729,41.896,0.521458039847052,1.05393439323808,0.494772770670231,306.2903,1010700,194686,20950800.3,8156564.656,0.719776604019985,0.331001996007984
"TPD54",32,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",39.411,20.081,42.029,0.509527796807997,1.06642815457613,0.47778914558995,316.4023,997310,194736,20026982.11,8184559.344,0.709886134462194,0.323313476090807
"TPD54",33,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",38.981,19.355,41.856,0.496523947564198,1.07375388009543,0.46241876911315,326.3382,991405,193595,19188643.775,8103112.32,0.703093040557968,0.316201336361112
"TPD54",34,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",38.815,20.003,41.475,0.515342006956074,1.06853020739405,0.482290536467752,336.4676,1000952,192193,20022042.856,7971204.675,0.715245447453976,0.325368424477049
"TPD54",35,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",38.657,19.334,41.361,0.500142276948548,1.06994852161316,0.467445177824521,346.5131,997037,191460,19276713.358,7918977.06,0.708815001999042,0.318543537358926
"TPD54",36,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",38.458,19.573,39.913,0.508944822923709,1.03783348068022,0.490391601733771,356.5412,1010852,192885,19785406.196,7698619.005,0.719887500149727,0.329035403288169
"TPD54",37,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",38.364,19.263,40.576,0.502111354394745,1.05765822124909,0.474738761829653,366.5468,999558,192912,19254485.754,7827597.312,0.71096767951993,0.321913802035462
"ATG9",1,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",102.676,97.624,109.918,0.950796680821224,1.07053254898905,0.888152986771957,6.5586,999117,194507,97537798.008,21379820.426,0.820213180287781,0.470381898603656
"ATG9",2,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",100.566,98.162,104.489,0.976095300598612,1.03900920788338,0.939448171577869,16.3601,1015270,191897,99660933.74,20051125.633,0.832505382181051,0.484389418260951
"ATG9",3,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",100.47,96.894,106.269,0.964407285756942,1.05771872200657,0.911780481607995,26.3115,1006649,195025,97538248.206,20725111.725,0.824754583861883,0.47692739327535
"ATG9",4,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",101.211,94.866,108.285,0.937309185760441,1.06989358864155,0.876077018977698,36.2006,1000181,193647,94883170.746,20969065.395,0.819001634379511,0.466972842860729
"ATG9",5,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",99.798,93.74,105.677,0.939297380709032,1.05890899617227,0.887042592049358,46.5212,1006173,195942,94318657.02,20706562.734,0.819982411002697,0.470070254792721
"ATG9",6,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",96.472,93.388,101.938,0.9680321751389,1.05665892694253,0.916125488041751,56.499,1009948,195140,94317023.824,19892181.32,0.825826812340397,0.478113512793996
"ATG9",7,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",97.128,91.567,101.773,0.942745655217857,1.04782349065151,0.899717999862439,66.5911,1010144,195219,92495855.648,19868023.287,0.823181404243857,0.473606082548878
"ATG9",8,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",96.864,91.428,100.404,0.943880079286422,1.0365460852329,0.910601171268077,76.4413,1014075,194904,92714849.1,19569141.216,0.82571744056364,0.476604528962842
"ATG9",9,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",95.641,89.757,100.747,0.938478267688543,1.0533871456802,0.890914865951343,86.3279,1005518,194882,90252279.126,19633776.854,0.821326039242199,0.47115546130265
"ATG9",10,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",93.101,89.415,97.412,0.960408588522143,1.04630455097153,0.917905391532871,96.2552,1010654,195789,90367627.41,19072198.068,0.825728906413196,0.478597847206239
"ATG9",11,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",94.553,88.065,99.327,0.931382399289287,1.05049020126278,0.886616931952037,106.545,1008640,198348,88825881.6,19701311.796,0.81846658722563,0.469950691598361
"ATG9",12,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",93.191,86.581,100.393,0.929070403794358,1.07728214097928,0.862420686701264,116.5702,995156,199948,86161601.636,20073379.564,0.811047365592229,0.463064383283237
"ATG9",13,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",92.274,85.529,98.163,0.926902486074084,1.06382079459003,0.871295702046596,126.3599,1001212,198240,85632661.148,19459833.12,0.814831370636472,0.465610913921129
"ATG9",14,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",90.063,83.832,96.237,0.930815096099397,1.06855201359049,0.871099473175598,136.3718,1000176,197253,83846754.432,18983036.961,0.815393606231781,0.465554870632924
"ATG9",15,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",88.902,83.404,94.186,0.93815662189827,1.05943623315561,0.885524387913278,146.3433,1007881,195872,84061306.924,18448400.192,0.820032651433451,0.469643561011318
"ATG9",16,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",88.209,82.029,95.046,0.929939121858314,1.07750909771112,0.863045262294047,156.2294,999884,197281,82019484.636,18750769.926,0.813925547697576,0.463244387971199
"ATG9",17,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",84.613,81.476,89.21,0.962925318804439,1.05432971292827,0.91330568321937,166.459,1010248,196551,82310966.048,17534314.71,0.824385142924293,0.477344363333841
"ATG9",18,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",85.33,80.054,90.178,0.938169459744521,1.05681471932497,0.887733149992238,176.1524,1012565,198364,81059878.51,17888068.792,0.81921738368757,0.470264110155552
"ATG9",19,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",82.46,78.983,88.729,0.957834101382488,1.07602473926752,0.890159925165391,186.2748,998727,195428,78882454.641,17340131.012,0.819791466896012,0.470944237740889
"ATG9",20,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",83.726,78.437,89.951,0.936829658648449,1.07434966438143,0.87199697613145,196.1785,1006228,197609,78925505.636,17775127.159,0.816183962346117,0.46581110292895
"ATG9",21,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",80.156,76.841,86.484,0.958643145865562,1.07894605519237,0.888499606863697,206.3828,997767,196500,76669414.047,16994106,0.818562168158186,0.470479106076841
"ATG9",22,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",80.839,75.315,87.065,0.931666646049555,1.07701728126276,0.865043358410383,216.2464,1002974,199155,75538986.81,17339430.075,0.813310447609488,0.46381943589112
"ATG9",23,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",80.429,74.882,86.173,0.931032339081674,1.07141702619702,0.868972880136469,226.1728,1002336,198245,75056924.352,17083366.385,0.814593960488341,0.464946757318928
"ATG9",24,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",77.257,73.698,83.264,0.953932976947073,1.07775347217728,0.885112413528055,236.2576,999466,194577,73658645.268,16201259.328,0.819705358014355,0.469527656375428
"ATG9",25,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",77.682,72.423,84.628,0.932300919131845,1.08941582348549,0.855780592711632,246.6522,995853,195189,72122661.819,16518454.692,0.813647939667478,0.461143195522474
"ATG9",26,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",76.629,71.814,82.488,0.937164780957601,1.07645930391888,0.870599359906896,256.2656,1002130,197576,71966963.82,16297649.088,0.815354664218747,0.465411984290547
"ATG9",27,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",75.529,71.464,78.772,0.946179613128732,1.04293714996889,0.907225917838826,266.209,1018828,193961,72809524.192,15278695.892,0.826552337220228,0.47567826619452
"ATG9",28,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",74.483,70.043,78.813,0.940389082072419,1.05813407086181,0.888723941481736,276.2745,1004787,194038,70378295.841,15292716.894,0.821494850991153,0.470542000322459
"ATG9",29,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",73.457,69.228,77.991,0.942428903984644,1.06172318499258,0.88764088164019,286.4378,1004990,194314,69573447.72,15154743.174,0.821136943748044,0.470238216534551
"ATG9",30,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",72.413,68.238,78.715,0.942344606631406,1.0870285722177,0.866899574414025,296.5941,992325,193311,67714273.35,15216475.365,0.816515881011843,0.464352548093608
"ATG9",31,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",70.811,68.662,74.864,0.969651607801048,1.05723686997783,0.917156443684548,306.2903,1010700,194686,69396683.4,14574972.704,0.826429852878587,0.47839415854967
"ATG9",32,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",69.987,67.67,75.477,0.966893851715319,1.07844313944018,0.896564516342727,316.4023,997310,194736,67487967.7,14698089.072,0.821160794795456,0.472730829147659
"ATG9",33,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",69.567,65.872,76.09,0.946885736053014,1.09376572225337,0.865711657247996,326.3382,991405,193595,65305830.16,14730643.55,0.81595086755853,0.46401149603415
"ATG9",34,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",67.334,65.555,72.455,0.973579469510202,1.07605370243859,0.904768476985715,336.4676,1000952,192193,65617408.36,13925343.815,0.824932587391957,0.475001811462937
"ATG9",35,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",68.077,64.642,73.644,0.949542429895559,1.08177504884175,0.877763293683124,346.5131,997037,191460,64450465.754,14099880.24,0.820498814339061,0.467451513529931
"ATG9",36,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",67.128,64.314,70.518,0.958080085806221,1.05050053628888,0.912022462350038,356.5412,1010852,192885,65011935.528,13601864.43,0.826978667393423,0.476993592025632
"ATG9",37,"s8_norapalog_xy2-Registered","MF043","norapalog","MF043_s8_norapalog_xy2-Registered",66.113,63.015,70.559,0.953140834631616,1.06724849878239,0.893082384954435,366.5468,999558,192912,62987147.37,13611677.808,0.822299130876104,0.471760971446539
"TPD54",1,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",71.387,55.959,71.41,0.783882219451721,1.00032218751313,0.783629743733371,2.3821,1333522,57770,74622557.598,4125355.7,0.947613142657016,0.43934552363605
"TPD54",2,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",70.87,55.809,69.573,0.787484125864258,0.981698885282912,0.802164632831702,12.221,1339070,54519,74732157.63,3793050.387,0.951696398102138,0.445111738527061
"TPD54",3,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",70.99,55.419,71.161,0.780659247781378,1.00240878997042,0.778783322325431,22.1325,1328258,61270,73610730.102,4360034.47,0.944081163062421,0.437817980723653
"TPD54",4,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",70.392,55.282,68.801,0.785344925559723,0.977397999772702,0.803505762997631,32.3179,1336586,56364,73889147.252,3877899.564,0.950134411389245,0.445524366754511
"TPD54",5,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",69.826,55.136,68.959,0.789619912353565,0.987583421648097,0.79954755724416,42.2792,1330493,59878,73358062.048,4129127.002,0.946712133287793,0.444304766509529
"TPD54",6,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",71.399,56.345,70.038,0.789156710878304,0.980938108376868,0.804491847282904,52.5478,1332940,59848,75104504.3,4191634.224,0.947139491253646,0.445827366022329
"TPD54",7,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",69.923,54.838,67.797,0.784262688957854,0.969595126067245,0.808855849078868,62.3171,1336214,57973,73275303.332,3930395.481,0.949091899413801,0.447164349492396
"TPD54",8,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",69.291,54.205,67.788,0.782280527052576,0.978308871281985,0.799625302413407,72.4643,1328487,61490,72010637.835,4168284.12,0.945282973123953,0.444328772962383
"TPD54",9,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.312,53.728,63.738,0.786508958894484,0.93304251083265,0.84295082996015,82.5042,1338866,55995,71934592.448,3569009.31,0.95273060851535,0.457391926174382
"TPD54",10,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.37,53.442,63.241,0.78165862220272,0.924981717127395,0.845053051027024,92.4151,1332096,60869,71189874.432,3849416.429,0.948701321869759,0.458010164291285
"TPD54",11,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.329,53.274,61.848,0.779668954616634,0.90515008268817,0.861369809856422,102.3497,1333725,59238,71052865.65,3663751.824,0.950964699047372,0.462761244592693
"TPD54",12,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",69.07,53.561,60.516,0.775459678586941,0.876154625742001,0.885071716570825,112.3556,1333044,60096,71399169.684,3636769.536,0.951532964419393,0.469516203967496
"TPD54",13,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.57,53.227,59.089,0.776243255067814,0.861732536094502,0.900793717950888,122.3717,1330151,62222,70799947.277,3676635.758,0.95063366754793,0.473903985184658
"TPD54",14,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.555,53.156,56.924,0.775377434176938,0.830340602436,0.933806478813857,132.1627,1331036,61175,70752549.616,3482325.7,0.953090435119927,0.482885174418605
"TPD54",15,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.356,52.867,54.771,0.773406869916321,0.801261045116742,0.965237078015738,142.2831,1336261,59738,70644110.287,3271909.998,0.955734765137728,0.491155539865103
"TPD54",16,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.104,53.152,54.207,0.780453424174792,0.795944437918477,0.98053756894866,152.2202,1329885,62617,70686047.52,3394279.719,0.954181091721568,0.495086578675286
"TPD54",17,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.233,53.289,53.104,0.780985740037811,0.778274441985549,1.00348373003917,162.1896,1331357,61556,70946683.173,3268869.824,0.955954382983145,0.500869418100815
"TPD54",18,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.99,52.914,52.077,0.766980721843746,0.754848528772286,1.0160723543983,172.2271,1338820,56602,70842321.48,2947662.354,0.960053354116039,0.503986055947653
"TPD54",19,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.585,53.063,51.789,0.773682292046366,0.755106801778815,1.02459981849427,182.1818,1333478,59729,70758343.114,3093305.181,0.958114608781055,0.506075229847785
"TPD54",20,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.557,52.734,52.157,0.769199352363727,0.760782998089182,1.01106275284238,192.1471,1327722,62938,70016091.948,3282657.266,0.955215371323512,0.502750474301894
"TPD54",21,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.369,52.367,51.114,0.765946554725095,0.747619535169448,1.0245138318269,202.6021,1326873,63158,69484358.391,3228258.012,0.955602505153881,0.506054251505107
"TPD54",22,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.139,52.508,49.727,0.770601270931478,0.729787639971235,1.05592535242424,212.427,1334483,58624,70071033.364,2915195.648,0.960058278288077,0.513601017264146
"TPD54",23,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",68.086,52.412,49.434,0.769791146491203,0.726052345562965,1.06024193874661,222.1217,1329645,60762,69689353.74,3003708.708,0.958679568491853,0.514620112719203
"TPD54",24,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",67.828,52.19,49.741,0.769446246387923,0.733340213481158,1.04923503749422,232.2499,1328578,61502,69338485.82,3059170.982,0.957744889584389,0.512013028421187
"TPD54",25,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",67.668,51.779,49.862,0.765191818880416,0.736862327835905,1.0384461112671,242.1915,1323734,63211,68541622.786,3151826.882,0.95603744977267,0.509430249603998
"TPD54",26,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",67.076,51.614,49.071,0.769485359890274,0.731573140914783,1.05182286890424,252.3785,1324159,64194,68345142.626,3150063.774,0.955940210083791,0.512628494810548
"TPD54",27,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",66.947,51.748,48.487,0.772969662568898,0.724259488849389,1.06725514055314,262.1228,1327115,62472,68675547.02,3029079.864,0.957756144957001,0.516266773083254
"TPD54",28,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",67.005,51.622,48.282,0.770420117901649,0.720573091560331,1.06917691893459,272.1903,1327412,62173,68523662.264,3001836.786,0.958031236050495,0.516716047405509
"TPD54",29,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",66.493,51.431,47.189,0.773479915179042,0.709683726106507,1.08989383118947,282.2292,1327788,62062,68289464.628,2928643.718,0.958877822143608,0.521506793753803
"TPD54",30,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",66.618,51.341,48.387,0.77067759464409,0.726335224714041,1.06104945543224,292.1822,1322185,63953,67882300.085,3094493.811,0.956401330052548,0.514810283972405
"TPD54",31,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",66.115,51.185,46.384,0.774181350676851,0.70156545413295,1.10350551914453,302.3143,1326187,62093,67880881.595,2880121.712,0.959297896052937,0.52460310139491
"TPD54",32,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",65.606,50.791,46.485,0.77418223942932,0.70854799865866,1.09263203183823,312.2974,1323088,62013,67200962.608,2882674.305,0.958868083450371,0.522132900201489
"TPD54",33,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",65.511,50.994,46.911,0.778403626871823,0.716078215872144,1.0870371554646,322.2466,1319117,64012,67267052.298,3002866.932,0.957266680182578,0.520851846177417
"TPD54",34,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",65.349,50.745,46.552,0.776522976633155,0.712359791274541,1.09007131809589,332.3112,1319701,64520,66968227.245,3003535.04,0.95707504081766,0.521547426950471
"TPD54",35,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",64.91,50.547,46.407,0.778724387613619,0.714943768294562,1.08921067942336,342.3136,1320368,64314,66740641.296,2984619.798,0.95719456978474,0.521350331084844
"TPD54",36,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",64.708,50.559,45.811,0.781340792483155,0.707965012054151,1.10364322979197,352.2881,1320734,63635,66774990.306,2915182.985,0.958169382463331,0.524634222268341
"TPD54",37,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",64.552,50.243,46.014,0.778333746436981,0.712820671706531,1.09190681097057,362.1606,1317475,64553,66193896.425,2970341.742,0.957053792238295,0.521967233551846
"ATG9",1,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",199.542,72.571,196.254,0.363687845165429,0.983522265989115,0.369780998094306,2.3821,1333522,57770,96775025.062,11337593.58,0.89513163474892,0.269956291267553
"ATG9",2,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",197.112,72.961,188.728,0.370149965501847,0.957465806242136,0.386593404264338,12.221,1339070,54519,97699886.27,10289261.832,0.904719483273621,0.278808050777832
"ATG9",3,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",194.557,70.495,193.811,0.362335973519329,0.996165648113406,0.363730644803443,22.1325,1328258,61270,93635547.71,11874799.97,0.887453693110605,0.266717365477893
"ATG9",4,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",191.402,70.977,181.606,0.370826846114461,0.948819761548991,0.39082959814103,32.3179,1336586,56364,94866864.522,10236040.584,0.902609346776128,0.281004659854384
"ATG9",5,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",187.481,69.549,184.402,0.370965591179906,0.983577002469584,0.37715968373445,42.2792,1330493,59878,92534457.657,11041622.956,0.893396014884404,0.273867793393214
"ATG9",6,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",195.42,70.964,197.754,0.363135810050148,1.01194350629414,0.358849884199561,52.5478,1332940,59848,94590754.16,11835181.392,0.888794199171335,0.264083537388638
"ATG9",7,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",189.19,68.548,187.535,0.362323590041757,0.991252180347798,0.365521102727491,62.3171,1336214,57973,91594797.272,10871966.555,0.893897629348813,0.26767883850158
"ATG9",8,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",183.602,66.084,182.835,0.359930719708936,0.995822485593839,0.361440643202888,72.4643,1328487,61490,87791734.908,11242524.15,0.886478434261665,0.26548395261109
"ATG9",9,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",180.021,66.856,162.09,0.371378894684509,0.900394953922042,0.412462212351163,82.5042,1338866,55995,89511225.296,9076229.55,0.907937276967159,0.292016458029404
"ATG9",10,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",178.569,65.916,153.761,0.369134620230835,0.861073310597024,0.428691280623825,92.4151,1332096,60869,87806439.936,9359278.309,0.903677156120012,0.300058722579059
"ATG9",11,"s9_rapalog_xy1-Registered","MF043","rapalog","MF043_s9_rapalog_xy1-Registered",177.031,66.157,142.635,0.373702910789636,0.805706345216374,0.463820240473937,102.3497,1333725,59238,88235244.825,8449412.13,0.912608552420757,0.316856009808805
